last_review,number_of_reviews,room_type,host_host_id,bed_type,price,host_host_id.1,property_type,address_country,host_host_is_superhost,host_host_total_listings_count,address_market,availability_availability_30,availability_availability_60,availability_availability_90,availability_availability_365,review_year,review_month,review_day
2018-08-17,31,Entire home/apt,9818417,Real Bed,169,9818417,Apartment,Canada,False,26,Montreal,29,59,89,89,2018,08,17
2019-02-21,7,Entire home/apt,28407733,Real Bed,125,28407733,Apartment,United States,False,1,New York,0,0,0,270,2019,02,21
2019-03-04,125,Private room,16759150,Real Bed,58,16759150,Apartment,United States,True,3,New York,4,18,41,281,2019,03,04
2019-01-29,109,Entire home/apt,111692099,Real Bed,50,111692099,Apartment,Portugal,False,1,Porto,11,17,24,210,2019,01,29
2019-02-07,61,Entire home/apt,105023404,Real Bed,146,105023404,Apartment,Australia,False,2,Sydney,5,16,23,153,2019,02,07
2018-12-30,169,Entire home/apt,5693756,Real Bed,120,5693756,Apartment,United States,True,1,New York,8,14,19,135,2018,12,30
2019-02-02,60,Entire home/apt,9041452,Real Bed,500,9041452,House,Australia,True,1,Sydney,23,46,76,351,2019,02,02
2017-03-27,32,Entire home/apt,6213964,Real Bed,310,6213964,Apartment,Brazil,False,12,Rio De Janeiro,11,15,15,16,2017,03,27
2017-05-31,2,Private room,15852448,Real Bed,30,15852448,Apartment,Spain,False,12,Barcelona,22,52,82,82,2017,05,31
2018-03-07,2,Private room,23005184,Real Bed,51,23005184,Apartment,Australia,True,4,Sydney,0,0,0,0,2018,03,07
2018-08-14,25,Entire home/apt,34827647,Real Bed,85,34827647,Apartment,Canada,False,2,Montreal,0,0,0,40,2018,08,14
2019-01-08,19,Private room,6110860,Real Bed,298,6110860,Boutique hotel,Hong Kong,False,26,Hong Kong,25,53,83,173,2019,01,08
2019-01-03,4,Entire home/apt,297231,Real Bed,85,297231,Apartment,Canada,True,5,Montreal,0,4,4,4,2019,01,03
2019-02-16,82,Private room,34789479,Real Bed,502,34789479,Apartment,Hong Kong,False,20,Hong Kong,0,0,0,0,2019,02,16
2019-01-10,11,Private room,49394431,Real Bed,314,49394431,Apartment,Hong Kong,False,1,Hong Kong,10,34,64,154,2019,01,10
2019-02-17,28,Entire home/apt,27748358,Real Bed,280,27748358,House,Australia,False,1,Sydney,25,47,73,164,2019,02,17
2019-02-21,132,Entire home/apt,8925828,Real Bed,60,8925828,Apartment,Canada,False,2,Montreal,22,52,63,283,2019,02,21
2018-12-12,25,Entire home/apt,113004157,Real Bed,801,113004157,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2018,12,12
2017-01-20,1,Private room,37859982,Real Bed,60,37859982,House,Australia,False,1,Sydney,0,0,0,0,2017,01,20
2017-04-15,2,Private room,64170100,Real Bed,314,64170100,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2017,04,15
2019-01-30,62,Private room,50692653,Real Bed,69,50692653,House,United States,True,1,New York,6,13,22,22,2019,01,30
2017-07-10,2,Entire home/apt,17057274,Real Bed,589,17057274,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2017,07,10
2018-11-21,19,Private room,30176271,Real Bed,109,30176271,House,Australia,False,1,Sydney,0,0,30,90,2018,11,21
2019-01-06,2,Private room,4832097,Real Bed,101,4832097,Apartment,Brazil,False,7,Rio De Janeiro,23,53,83,358,2019,01,06
2018-05-13,3,Entire home/apt,61354850,Real Bed,70,61354850,Apartment,Australia,False,1,Sydney,0,0,0,0,2018,05,13
2018-04-14,1,Private room,111391693,Real Bed,100,111391693,Nature lodge,Turkey,False,1,Istanbul,23,53,83,358,2018,04,14
2018-07-27,21,Entire home/apt,111978248,Real Bed,185,111978248,House,Australia,False,1,Sydney,0,0,0,0,2018,07,27
2019-01-15,5,Private room,38722727,Real Bed,92,38722727,Cabin,United States,False,6,New York,30,60,90,90,2019,01,15
2017-05-18,8,Private room,13492085,Real Bed,200,13492085,Apartment,United States,False,2,New York,0,0,0,0,2017,05,18
2019-01-12,74,Entire home/apt,810759,Real Bed,264,810759,Apartment,Turkey,True,2,Istanbul,8,30,41,293,2019,01,12
2017-10-03,1,Entire home/apt,44385539,Real Bed,61,44385539,Apartment,Australia,False,1,Sydney,0,0,0,0,2017,10,03
2018-12-31,10,Private room,17877379,Real Bed,85,17877379,Apartment,Australia,False,1,Sydney,0,4,4,4,2018,12,31
2018-07-01,11,Entire home/apt,41753544,Real Bed,229,41753544,House,Canada,False,1,Montreal,0,0,0,0,2018,07,01
2018-12-05,9,Entire home/apt,9193586,Real Bed,174,9193586,Apartment,United States,True,8,New York,2,5,6,207,2018,12,05
2019-02-24,176,Entire home/apt,34701797,Real Bed,50,34701797,Apartment,Canada,False,5,Montreal,10,32,56,146,2019,02,24
2017-08-10,1,Entire home/apt,43244180,Real Bed,268,43244180,Apartment,Spain,False,6,Barcelona,0,10,14,70,2017,08,10
2019-01-01,29,Entire home/apt,70206141,Real Bed,79,70206141,Apartment,United States,True,1,New York,2,3,3,3,2019,01,01
2017-02-26,1,Private room,13915771,Real Bed,71,13915771,Apartment,Australia,False,3,Sydney,0,0,0,0,2017,02,26
2018-06-03,4,Entire home/apt,71362662,Real Bed,215,71362662,Condominium,United States,True,51,New York,3,15,19,227,2018,06,03
2019-02-20,9,Entire home/apt,111808435,Real Bed,692,111808435,Condominium,United States,False,226,New York,0,8,22,223,2019,02,20
2018-11-06,40,Entire home/apt,101018821,Real Bed,50,101018821,Apartment,Portugal,False,1,Porto,19,49,79,317,2018,11,06
2019-02-27,48,Entire home/apt,112783812,Real Bed,159,112783812,Apartment,Australia,True,1,Sydney,0,0,24,294,2019,02,27
2018-01-23,2,Private room,229854,Real Bed,179,229854,Bed and breakfast,United States,False,12,New York,20,44,67,296,2018,01,23
2019-01-07,27,Entire home/apt,30249185,Real Bed,69,30249185,Condominium,United States,False,3,New York,0,0,3,278,2019,01,07
2018-06-06,18,Private room,7297778,Real Bed,40,7297778,Apartment,Spain,False,1,Barcelona,0,0,0,0,2018,06,06
2015-01-04,8,Entire home/apt,8912505,Real Bed,348,8912505,Apartment,Turkey,False,1,Istanbul,30,60,90,365,2015,01,04
2019-01-20,6,Entire home/apt,103281975,Real Bed,249,103281975,House,Australia,False,1,Sydney,0,15,15,100,2019,01,20
2019-02-10,53,Private room,114071959,Real Bed,59,114071959,Apartment,United States,True,1,New York,3,10,19,40,2019,02,10
2019-03-01,85,Entire home/apt,30734887,Real Bed,120,30734887,Guesthouse,United States,True,1,New York,4,9,15,101,2019,03,01
2019-03-04,46,Private room,87594395,Real Bed,19,87594395,Apartment,Spain,True,2,Barcelona,14,32,59,142,2019,03,04
2019-02-14,9,Entire home/apt,34642523,Real Bed,236,34642523,Apartment,Hong Kong,False,15,Hong Kong,27,57,87,109,2019,02,14
2017-09-17,4,Private room,114941282,Real Bed,70,114941282,Apartment,Australia,False,1,Sydney,0,0,0,0,2017,09,17
2019-02-24,51,Entire home/apt,111870413,Real Bed,100,111870413,House,United States,True,1,New York,4,14,22,280,2019,02,24
2018-10-26,11,Private room,24546033,Real Bed,70,24546033,Condominium,United States,True,1,New York,5,35,65,155,2018,10,26
2019-03-10,87,Entire home/apt,113585845,Real Bed,60,113585845,Apartment,Canada,True,1,Montreal,5,5,5,5,2019,03,10
2017-02-06,2,Private room,33041741,Real Bed,1746,33041741,House,Canada,False,1,Montreal,30,60,90,365,2017,02,06
2019-02-09,45,Entire home/apt,71738243,Real Bed,149,71738243,Apartment,Brazil,True,1,Rio De Janeiro,3,26,56,300,2019,02,09
2018-04-08,4,Entire home/apt,69655643,Real Bed,140,69655643,Apartment,United States,False,1,New York,4,24,54,187,2018,04,08
2018-08-17,1,Entire home/apt,107979946,Real Bed,436,107979946,Condominium,United States,False,44,New York,7,37,67,277,2018,08,17
2019-01-19,46,Private room,112218629,Real Bed,63,112218629,Villa,Australia,False,5,Sydney,0,18,48,139,2019,01,19
2019-03-08,126,Entire home/apt,113180787,Real Bed,699,113180787,Apartment,Hong Kong,True,2,Hong Kong,1,1,6,148,2019,03,08
2018-09-08,48,Private room,4161915,Real Bed,85,4161915,Apartment,United States,False,1,New York,0,0,0,0,2018,09,08
2018-01-14,10,Entire home/apt,113689260,Real Bed,120,113689260,Apartment,United States,False,6,New York,5,23,45,192,2018,01,14
2019-02-23,2,Entire home/apt,27924486,Real Bed,350,27924486,Apartment,Australia,True,1,Sydney,2,18,18,18,2019,02,23
2019-02-21,180,Private room,51850937,Real Bed,85,51850937,Apartment,United States,False,3,New York,10,19,23,225,2019,02,21
2018-07-12,3,Entire home/apt,30347271,Real Bed,79,30347271,Apartment,Canada,False,1,Montreal,0,0,0,0,2018,07,12
2019-02-11,8,Entire home/apt,700224,Real Bed,185,700224,Apartment,United States,True,6,New York,0,27,57,332,2019,02,11
2019-01-06,10,Entire home/apt,115461510,Real Bed,149,115461510,Loft,Brazil,False,2,Rio De Janeiro,24,54,84,84,2019,01,06
2019-03-02,66,Entire home/apt,103740027,Real Bed,285,103740027,Apartment,United States,False,1,New York,7,12,20,118,2019,03,02
2019-02-28,14,Private room,111020505,Real Bed,80,111020505,Apartment,United States,False,6,New York,0,0,3,212,2019,02,28
2019-01-21,99,Private room,113558977,Real Bed,30,113558977,House,United States,False,2,New York,24,54,84,169,2019,01,21
2019-02-24,45,Private room,12617302,Real Bed,30,12617302,Apartment,Spain,False,12,Barcelona,3,3,3,3,2019,02,24
2019-01-25,27,Entire home/apt,115437533,Real Bed,652,115437533,Apartment,Hong Kong,False,2,Hong Kong,0,0,0,0,2019,01,25
2019-03-02,147,Private room,1432946,Real Bed,70,1432946,Loft,United States,True,3,New York,7,20,39,122,2019,03,02
2017-05-27,2,Entire home/apt,22713969,Real Bed,1000,22713969,Serviced apartment,Brazil,False,20,Rio De Janeiro,29,59,89,89,2017,05,27
2018-12-14,40,Private room,71074381,Real Bed,261,71074381,Apartment,Brazil,False,1,Rio De Janeiro,19,49,79,79,2018,12,14
2019-01-21,308,Entire home/apt,12897618,Real Bed,25,12897618,Apartment,Portugal,False,14,Porto,6,14,40,312,2019,01,21
2019-01-03,3,Entire home/apt,64769511,Real Bed,250,64769511,Apartment,Brazil,False,2,Rio De Janeiro,0,0,0,0,2019,01,03
2019-02-18,60,Entire home/apt,31528940,Real Bed,125,31528940,Condominium,United States,True,1,New York,0,1,4,86,2019,02,18
2018-03-17,175,Private room,9063883,Real Bed,70,9063883,Cabin,Australia,True,2,Sydney,0,0,0,0,2018,03,17
2019-02-23,66,Entire home/apt,51197872,Real Bed,449,51197872,Apartment,Australia,True,4,Sydney,7,20,50,250,2019,02,23
2019-02-19,36,Entire home/apt,2349948,Real Bed,120,2349948,Apartment,United States,False,40,New York,13,32,62,323,2019,02,19
2018-11-10,55,Entire home/apt,2366949,Real Bed,494,2366949,Apartment,Spain,False,19,Barcelona,24,52,82,357,2018,11,10
2019-03-03,62,Private room,3236595,Real Bed,58,3236595,Guesthouse,United States,False,4,New York,4,8,19,256,2019,03,03
2019-02-22,36,Entire home/apt,23696897,Real Bed,59,23696897,Guesthouse,United States,True,1,New York,9,32,54,314,2019,02,22
2018-08-12,59,Private room,9070329,Pull-out Sofa,35,9070329,House,Portugal,False,1,Porto,28,58,88,359,2018,08,12
2019-02-02,94,Private room,114317711,Real Bed,21,114317711,Guest suite,Portugal,False,7,Porto,30,60,90,212,2019,02,02
2017-06-11,2,Private room,4428742,Real Bed,95,4428742,Apartment,United States,False,1,New York,0,0,0,0,2017,06,11
2018-12-02,12,Private room,26676244,Real Bed,377,26676244,Townhouse,Hong Kong,False,2,Hong Kong,0,0,8,283,2018,12,02
2018-06-16,4,Entire home/apt,1004021,Real Bed,150,1004021,Apartment,Spain,False,1,Barcelona,0,7,7,18,2018,06,16
2019-01-06,10,Entire home/apt,4680813,Real Bed,150,4680813,Apartment,United States,False,1,New York,20,36,66,66,2019,01,06
2019-02-09,97,Entire home/apt,19569224,Real Bed,981,19569224,Apartment,Hong Kong,False,18,Hong Kong,0,0,0,0,2019,02,09
2018-07-20,5,Entire home/apt,961586,Real Bed,180,961586,Apartment,Canada,False,44,Montreal,0,0,3,118,2018,07,20
2019-01-07,18,Private room,2787,Real Bed,49,2787,Townhouse,United States,False,6,New York,21,51,81,356,2019,01,07
2018-09-19,8,Entire home/apt,2439400,Real Bed,108,2439400,Apartment,Spain,False,49,Barcelona,7,21,31,251,2018,09,19
2019-03-03,67,Entire home/apt,7379093,Real Bed,439,7379093,Apartment,United States,True,2,New York,10,11,27,175,2019,03,03
2018-06-17,5,Entire home/apt,76192815,Real Bed,100,76192815,Apartment,United States,False,5,New York,17,47,77,352,2018,06,17
2017-12-31,14,Entire home/apt,29252180,Real Bed,260,29252180,Apartment,Australia,False,1,Sydney,0,0,0,1,2017,12,31
2019-01-03,28,Entire home/apt,114007040,Real Bed,90,114007040,Apartment,Portugal,False,1,Porto,24,49,62,337,2019,01,03
2019-01-01,22,Entire home/apt,42814202,Real Bed,90,42814202,Guest suite,United States,False,6,New York,30,60,90,365,2019,01,01
2018-12-11,32,Entire home/apt,63771415,Real Bed,175,63771415,Apartment,United States,True,1,New York,0,0,0,0,2018,12,11
2019-03-01,102,Private room,115263136,Real Bed,60,115263136,House,United States,True,1,New York,6,20,31,278,2019,03,01
2018-08-06,3,Entire home/apt,77166277,Real Bed,110,77166277,Apartment,Canada,False,1,Montreal,0,0,0,46,2018,08,06
2019-01-25,13,Private room,38038584,Real Bed,251,38038584,Guest suite,Hong Kong,False,15,Hong Kong,29,59,81,81,2019,01,25
2019-02-18,74,Private room,111771252,Real Bed,30,111771252,Apartment,Spain,False,2,Barcelona,6,28,28,28,2019,02,18
2019-01-20,137,Entire home/apt,118084951,Real Bed,75,118084951,Apartment,United States,True,1,New York,10,23,38,309,2019,01,20
2019-01-04,100,Entire home/apt,4051126,Real Bed,555,4051126,Apartment,United States,True,2,New York,3,6,19,158,2019,01,04
2019-03-02,72,Entire home/apt,78717228,Real Bed,115,78717228,House,Australia,True,1,Sydney,3,4,34,105,2019,03,02
2018-08-03,13,Entire home/apt,31542272,Real Bed,50,31542272,Apartment,Portugal,False,2,Porto,30,60,87,354,2018,08,03
2019-02-01,25,Entire home/apt,32630519,Real Bed,699,32630519,Apartment,Hong Kong,True,2,Hong Kong,0,0,0,0,2019,02,01
2017-10-15,36,Entire home/apt,9121118,Real Bed,100,9121118,Apartment,Portugal,False,1,Porto,25,54,83,358,2017,10,15
2019-02-18,50,Entire home/apt,43667855,Real Bed,50,43667855,Apartment,Canada,False,1,Montreal,4,4,4,12,2019,02,18
2019-02-06,57,Private room,112910861,Real Bed,35,112910861,House,United States,True,2,New York,0,13,18,108,2019,02,06
2018-12-27,14,Entire home/apt,941407,Real Bed,754,941407,Loft,Hong Kong,False,1,Hong Kong,13,17,32,307,2018,12,27
2017-09-14,8,Private room,117930909,Real Bed,50,117930909,House,Portugal,False,14,Porto,23,53,83,358,2017,09,14
2018-09-16,4,Private room,7733967,Real Bed,60,7733967,Apartment,Spain,False,1,Barcelona,0,29,59,334,2018,09,16
2019-02-25,61,Private room,42024722,Real Bed,103,42024722,Apartment,United States,True,3,New York,2,5,7,209,2019,02,25
2018-08-23,3,Entire home/apt,117769117,Real Bed,70,117769117,Apartment,Portugal,False,9,Porto,30,51,79,323,2018,08,23
2019-03-04,74,Entire home/apt,44039744,Real Bed,109,44039744,Townhouse,Australia,True,2,Sydney,7,23,53,144,2019,03,04
2019-01-13,19,Entire home/apt,4459553,Real Bed,500,4459553,Apartment,Spain,False,203,Barcelona,12,35,65,337,2019,01,13
2018-10-14,20,Private room,118473730,Real Bed,60,118473730,Apartment,Spain,False,1,Barcelona,0,6,36,311,2018,10,14
2018-11-01,86,Entire home/apt,55132573,Real Bed,50,55132573,Serviced apartment,Portugal,False,4,Porto,0,2,6,147,2018,11,01
2018-01-04,19,Private room,78254013,Real Bed,75,78254013,Apartment,United States,False,1,New York,0,0,0,0,2018,01,04
2019-02-28,100,Private room,123172101,Real Bed,20,123172101,Apartment,Spain,False,1,Barcelona,5,5,5,5,2019,02,28
2018-12-27,27,Entire home/apt,6070003,Real Bed,1484,6070003,Apartment,Hong Kong,False,13,Hong Kong,13,31,54,151,2018,12,27
2019-02-03,24,Entire home/apt,124152562,Real Bed,134,124152562,Apartment,Brazil,False,1,Rio De Janeiro,19,49,79,351,2019,02,03
2017-03-29,2,Private room,79882333,Real Bed,39,79882333,Apartment,United States,False,1,New York,0,0,0,0,2017,03,29
2019-02-23,25,Entire home/apt,121180212,Real Bed,70,121180212,Guest suite,Australia,True,1,Sydney,22,42,72,163,2019,02,23
2019-02-24,1,Private room,2874260,Real Bed,166,2874260,Boutique hotel,United States,True,13,New York,30,60,90,240,2019,02,24
2019-01-26,144,Private room,9130380,Real Bed,93,9130380,Apartment,Brazil,True,2,Rio De Janeiro,0,29,59,326,2019,01,26
2018-07-07,12,Entire home/apt,22635145,Real Bed,200,22635145,Condominium,United States,False,86,New York,2,16,39,272,2018,07,07
2019-01-27,35,Entire home/apt,102947901,Real Bed,60,102947901,Apartment,Spain,False,508,Barcelona,4,22,43,220,2019,01,27
2019-02-05,71,Private room,120225790,Real Bed,45,120225790,Hostel,United States,False,8,New York,4,24,54,54,2019,02,05
2017-12-13,7,Entire home/apt,1923812,Real Bed,620,1923812,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2017,12,13
2019-02-24,99,Entire home/apt,3609508,Real Bed,135,3609508,Apartment,Australia,False,16,Sydney,19,49,79,80,2019,02,24
2019-01-03,5,Entire home/apt,9391659,Real Bed,695,9391659,House,Australia,False,1,Sydney,21,51,81,356,2019,01,03
2019-01-02,1,Private room,60144317,Real Bed,213,60144317,Apartment,Brazil,False,2,Rio De Janeiro,2,10,40,315,2019,01,02
2018-12-23,1,Entire home/apt,40676061,Real Bed,70,40676061,Apartment,Spain,False,18,Barcelona,20,20,20,226,2018,12,23
2017-06-25,1,Private room,4604908,Real Bed,179,4604908,Boutique hotel,Turkey,False,13,Istanbul,27,41,71,346,2017,06,25
2018-06-07,5,Private room,96644578,Real Bed,100,96644578,Apartment,Spain,False,4,Barcelona,7,33,59,334,2018,06,07
2018-12-02,25,Private room,118544019,Real Bed,101,118544019,Apartment,Brazil,True,1,Rio De Janeiro,30,60,90,322,2018,12,02
2018-07-30,20,Entire home/apt,9233712,Real Bed,75,9233712,House,Canada,False,1,Montreal,3,5,5,223,2018,07,30
2019-01-23,7,Entire home/apt,102947901,Real Bed,99,102947901,Apartment,Spain,False,508,Barcelona,16,42,67,264,2019,01,23
2018-01-30,45,Entire home/apt,60244293,Real Bed,160,60244293,House,United States,False,2,New York,0,0,0,0,2018,01,30
2019-02-08,103,Entire home/apt,123280478,Real Bed,85,123280478,Apartment,Portugal,True,3,Porto,20,47,71,314,2019,02,08
2019-01-08,11,Entire home/apt,123873173,Real Bed,105,123873173,Apartment,Portugal,False,1,Porto,28,51,76,293,2019,01,08
2018-08-07,5,Private room,10084505,Real Bed,149,10084505,Apartment,Brazil,False,9,Rio De Janeiro,20,49,79,354,2018,08,07
2019-02-10,24,Entire home/apt,294714,Real Bed,997,294714,Apartment,Hong Kong,True,1,Hong Kong,0,6,10,81,2019,02,10
2019-01-02,73,Entire home/apt,3171018,Real Bed,45,3171018,Apartment,Portugal,True,3,Porto,24,47,63,324,2019,01,02
2018-09-04,2,Entire home/apt,4967433,Real Bed,469,4967433,Bungalow,United States,False,3,New York,29,59,89,364,2018,09,04
2019-01-20,45,Entire home/apt,107684831,Real Bed,269,107684831,Serviced apartment,Turkey,False,9,Istanbul,28,58,88,363,2019,01,20
2019-01-01,25,Private room,4394372,Real Bed,58,4394372,House,Australia,False,2,Sydney,0,0,0,0,2019,01,01
2019-03-06,140,Entire home/apt,7399480,Real Bed,199,7399480,House,Canada,False,4,Montreal,17,47,75,330,2019,03,06
2018-09-25,62,Private room,18660750,Real Bed,50,18660750,House,United States,False,1,New York,13,40,70,314,2018,09,25
2019-02-24,7,Entire home/apt,71615,Real Bed,60,71615,Apartment,Spain,False,45,Barcelona,17,33,58,289,2019,02,24
2019-01-10,31,Entire home/apt,36418306,Real Bed,75,36418306,Loft,Portugal,True,4,Porto,30,60,90,361,2019,01,10
2018-08-16,1,Entire home/apt,118578746,Real Bed,269,118578746,Condominium,United States,True,183,New York,7,15,21,166,2018,08,16
2019-01-06,6,Entire home/apt,121660319,Real Bed,172,121660319,Apartment,Brazil,False,1,Rio De Janeiro,24,54,84,84,2019,01,06
2019-02-04,92,Private room,7613281,Real Bed,44,7613281,Apartment,Canada,True,1,Montreal,0,0,0,0,2019,02,04
2019-02-24,257,Entire home/apt,3280543,Real Bed,175,3280543,Cottage,United States,True,3,New York,3,5,11,160,2019,02,24
2019-02-24,33,Private room,116242052,Real Bed,80,116242052,Apartment,United States,True,2,New York,11,15,45,135,2019,02,24
2019-01-27,92,Entire home/apt,65558390,Real Bed,45,65558390,Apartment,Portugal,True,7,Porto,21,45,64,296,2019,01,27
2019-02-23,64,Private room,122408520,Real Bed,353,122408520,Serviced apartment,Hong Kong,False,15,Hong Kong,21,44,74,74,2019,02,23
2018-09-28,2,Entire home/apt,23099851,Real Bed,60,23099851,Apartment,Portugal,False,2,Porto,27,57,77,318,2018,09,28
2019-01-27,17,Entire home/apt,4459553,Real Bed,500,4459553,Apartment,Spain,False,203,Barcelona,17,47,77,352,2019,01,27
2018-06-24,2,Entire home/apt,1247267,Real Bed,125,1247267,Apartment,United States,True,1,New York,0,0,0,0,2018,06,24
2018-11-09,4,Entire home/apt,107999052,Real Bed,119,107999052,Apartment,Brazil,False,8,Rio De Janeiro,21,51,81,81,2018,11,09
2018-07-24,8,Entire home/apt,20378750,Real Bed,90,20378750,Apartment,United States,False,1,New York,7,7,9,9,2018,07,24
2018-07-17,4,Entire home/apt,18051757,Real Bed,140,18051757,Apartment,Canada,False,1,Montreal,0,0,0,36,2018,07,17
2019-02-25,124,Private room,7199745,Real Bed,15,7199745,Apartment,Spain,False,3,Barcelona,0,0,2,148,2019,02,25
2018-12-24,24,Entire home/apt,4581272,Real Bed,190,4581272,Apartment,Brazil,False,22,Rio De Janeiro,0,0,0,0,2018,12,24
2018-10-08,21,Private room,107281516,Real Bed,20,107281516,House,Portugal,False,2,Porto,29,59,89,355,2018,10,08
2018-10-10,5,Entire home/apt,28711023,Real Bed,31,28711023,Apartment,Portugal,False,1,Porto,0,0,9,181,2018,10,10
